zip,internet_adoption_rate,median_income,total_population,pct_seniors,pct_under18,poverty_rate,pct_white,pct_black,pct_hispanic,pct_bachelor_plus,acs_year,avg_household_size,city,state,NAME,area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,fcc_10mbps_coverage,fcc_25mbps_coverage,fcc_100mbps_coverage,fcc_250mbps_coverage,fcc_gigabit_coverage,cluster,lime_top_features,MSA,County
95008,0.8376018932421773,139688,48746,0.14497599803060765,0.21987445123702457,0.06201710106108994,0.5314897632626266,0.02184794649817421,0.18586140401263693,0.41022853157182126,2022,2.54,CAMPBELL,CA,"campbell, california",Total,Census Place,610345,Campbell,"Campbell city, CA",21808,R,Any Technology,1.0,1.0,1.0,1.0,0.9949,0.3525,1,"% Bachelor Plus: 41%, % White: 53%, Median Income: $139,688",San Francisco,Santa Clara County
95014,0.9168722364440307,222878,61414,0.13321066857719738,0.24036864558569707,0.05170041281698447,0.23045233985736152,0.01139805256130524,0.032321620477415575,0.530432800338685,2022,2.84,CUPERTINO,CA,"cupertino, california",Total,Census Place,617610,Cupertino,"Cupertino city, CA",24260,R,Any Technology,1.0,1.0,1.0,1.0,0.9929,0.9816,1,"% Bachelor Plus: 53%, % Hispanic: 3%, % White: 23%",San Francisco,Santa Clara County
95020,0.7963851163729995,128977,68365,0.13259708915380677,0.27190814013018355,0.07388065206166557,0.459240839610912,0.02692898412930593,0.5678197908286404,0.17424120529510714,2022,3.42,GILROY,CA,"gilroy, california",Total,Census Place,629504,Gilroy,"Gilroy city, CA",21028,R,Any Technology,1.0,1.0,1.0,1.0,0.8978,0.2239,0,"% Hispanic: 57%, % Bachelor Plus: 17%, Avg Household Size: 3.4",San Francisco,Santa Clara County
95030,0.8952254641909815,242500,13373,0.22814626486203546,0.18013908621849997,0.059216451516061246,0.7746952815374262,0.0035145442309130336,0.053241606221491065,0.5440813579600688,2022,2.49,LOS GATOS,CA,"los gatos, california",Total,Census Place,644112,Los Gatos,"Los Gatos town, CA",16134,R,Any Technology,1.0,1.0,1.0,1.0,0.9841,0.2795,1,"% Bachelor Plus: 54%, % Hispanic: 5%, Median Income: $242,500",San Francisco,Santa Clara County
95032,0.8592549923195084,185822,27678,0.19585952742250162,0.24420117060481247,0.035950942705473186,0.6949924127465857,0.013476407254859456,0.08728954404219959,0.4884746007659513,2022,2.62,LOS GATOS,CA,"los gatos, california",Total,Census Place,644112,Los Gatos,"Los Gatos town, CA",16134,R,Any Technology,1.0,1.0,1.0,1.0,0.9841,0.2795,1,"% Bachelor Plus: 49%, % Hispanic: 9%, % White: 69%",San Francisco,Santa Clara County
95033,0.6957214988041456,176938,9853,0.18248249264183497,0.19141378260428296,0.026899867034877775,0.8327412970668832,0.0014208870394803613,0.07561148888663351,0.4832030853547143,2022,2.6,LOS GATOS,CA,"los gatos, california",Total,Census Place,644112,Los Gatos,"Los Gatos town, CA",16134,R,Any Technology,1.0,1.0,1.0,1.0,0.9841,0.2795,1,"% Bachelor Plus: 48%, % Hispanic: 8%, % White: 83%",San Francisco,Santa Cruz County
95035,0.8873227928259182,166931,79393,0.12259267189802628,0.2066806897333518,0.05881972806700098,0.13392868388900786,0.021903694280352173,0.1349489249681962,0.397050117768569,2022,3.16,MILPITAS,CA,"milpitas, california",Total,Census Place,647766,Milpitas,"Milpitas city, CA",28113,R,Any Technology,1.0,1.0,1.0,1.0,0.971,0.3803,1,"Avg Household Size: 3.2, % White: 13%, % Hispanic: 13%",San Francisco,Santa Clara County
95037,0.8099596555669296,153091,51867,0.15738330730522299,0.25441995874062506,0.037472133372104297,0.5736209921530068,0.021188809840553723,0.3379027127075019,0.2834750419341778,2022,3.09,MORGAN HILL,CA,"morgan hill, california",Total,Census Place,649278,Morgan Hill,"Morgan Hill city, CA",18580,R,Any Technology,1.0,1.0,1.0,1.0,0.9044,0.482,0,"% Hispanic: 34%, Avg Household Size: 3.1, % Under 18: 25%",San Francisco,Santa Clara County
95050,0.8310313075506446,119356,39905,0.12933216388923693,0.17178298458839744,0.11583316357710328,0.45099611577496557,0.02874326525498058,0.20110261871945873,0.35561959654178676,2022,2.57,SANTA CLARA,CA,"santa clara, california",Total,Census Place,669084,Santa Clara,"Santa Clara city, CA",57736,R,Any Technology,1.0,1.0,1.0,1.0,0.9737,0.3843,1,"Poverty Rate: 12%, % Seniors: 13%, Avg Household Size: 2.6",San Francisco,Santa Clara County
95051,0.8864979084910949,177365,60499,0.11765483727003752,0.18630060000991752,0.055940003973246805,0.3099720656539777,0.012512603514107672,0.12760541496553662,0.5048017322600373,2022,2.6,SANTA CLARA,CA,"santa clara, california",Total,Census Place,669084,Santa Clara,"Santa Clara city, CA",57736,R,Any Technology,1.0,1.0,1.0,1.0,0.9737,0.3843,1,"% Bachelor Plus: 50%, % White: 31%, Median Income: $177,365",San Francisco,Santa Clara County
95054,0.9067645749888741,194316,24444,0.0915971199476354,0.198658157421044,0.08035602878176601,0.23367697594501718,0.035182457862870234,0.13369333987890689,0.4836360661102929,2022,2.66,SANTA CLARA,CA,"santa clara, california",Total,Census Place,669084,Santa Clara,"Santa Clara city, CA",57736,R,Any Technology,1.0,1.0,1.0,1.0,0.9737,0.3843,1,"% Bachelor Plus: 48%, % White: 23%, Median Income: $194,316",San Francisco,Santa Clara County
95070,0.910802775024777,237455,31688,0.24779096187831356,0.1983400656399899,0.03159833592683159,0.39333501640999746,0.0009782883110325674,0.02811789952032315,0.552417318858874,2022,2.83,SARATOGA,CA,"saratoga, california",Total,Census Place,670280,Saratoga,"Saratoga city, CA",12147,R,Any Technology,1.0,1.0,1.0,1.0,0.983,0.2831,1,"% Bachelor Plus: 55%, % Hispanic: 3%, Median Income: $237,455",San Francisco,Santa Clara County
95110,0.8292967610154655,129265,20314,0.061780053165304716,0.21527025696563945,0.11097378855759824,0.31372452495815695,0.040809294082898497,0.5505562666141577,0.26823865314561385,2022,2.78,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 55%, Poverty Rate: 11%, % Seniors: 6%",San Francisco,Santa Clara County
95111,0.7711480844010965,90808,59761,0.12011177858469571,0.24935995046936965,0.09049090054395273,0.2335804287076856,0.025317514767155838,0.4995231003497264,0.12473017519787152,2022,3.79,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Bachelor Plus: 12%, % Hispanic: 50%, Avg Household Size: 3.8",San Francisco,Santa Clara County
95112,0.7669797517345542,85080,58775,0.10933219906422799,0.14205019140791153,0.17562665505858455,0.3013696299447044,0.047809442790302,0.4341131433432582,0.23828158230540195,2022,2.53,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 43%, % Bachelor Plus: 24%, % White: 30%",San Francisco,Santa Clara County
95113,0.7585114806017419,133021,2161,0.11846367422489588,0.01989819527996298,0.1883387320684868,0.43220731142989355,0.056918093475242945,0.23924109208699676,0.5187413234613605,2022,1.62,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Bachelor Plus: 52%, Avg Household Size: 1.6, Poverty Rate: 19%",San Francisco,Santa Clara County
95116,0.7200088698351689,81216,50436,0.125604726782457,0.23235387421682924,0.11440745778986956,0.19862796415258943,0.021690855737964945,0.5946149575699897,0.12923308747719883,2022,3.69,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 59%, % Bachelor Plus: 13%, Avg Household Size: 3.7",San Francisco,Santa Clara County
95117,0.8236661179432555,112003,28663,0.10372256916582354,0.23273907127655863,0.09529855747187246,0.42179813697100793,0.06820639849283047,0.31399365035062626,0.2974915396155322,2022,2.75,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 31%, % Black: 7%, % Seniors: 10%",San Francisco,Santa Clara County
95118,0.8611037760760496,142563,32827,0.13010631492369087,0.24376275626770647,0.05552317555753244,0.5291071374173698,0.018856429158924055,0.260486794407043,0.34093886130319556,2022,2.86,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% White: 53%, % Under 18: 24%, % Bachelor Plus: 34%",San Francisco,Santa Clara County
95119,0.9111957796014069,151500,10461,0.14224261542873531,0.22598221967307142,0.05374796045685767,0.42529394895325495,0.02437625466016633,0.23907848198069018,0.3911671924290221,2022,3.03,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"Avg Household Size: 3.0, % Bachelor Plus: 39%, Median Income: $151,500",San Francisco,Santa Clara County
95120,0.9133087172900948,245273,38003,0.19845801647238376,0.2306660000526274,0.023950519805237533,0.5058548009367682,0.011314896192405863,0.06662631897481777,0.4777780701523564,2022,3.04,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"Avg Household Size: 3.0, % Bachelor Plus: 48%, % Hispanic: 7%",San Francisco,Santa Clara County
95121,0.8454415954415955,128435,36657,0.17611915868729028,0.19003191750552417,0.08244505494505494,0.14000054559838504,0.030962708350383283,0.23886297296560002,0.23823553482281692,2022,3.65,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Bachelor Plus: 24%, Avg Household Size: 3.6, % White: 14%",San Francisco,Santa Clara County
95122,0.7762424040622659,94924,52555,0.12680049471981733,0.24096660641232995,0.10594002306805075,0.1451241556464656,0.0212919798306536,0.572371800970412,0.10626962230044715,2022,4.35,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 57%, % Bachelor Plus: 11%, Avg Household Size: 4.3",San Francisco,Santa Clara County
95123,0.8748855025397618,138557,70952,0.12426711015898072,0.21523001465779681,0.058369219908224496,0.4535178712368925,0.03086593753523509,0.2908727026722291,0.3019365204645394,2022,2.93,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 29%, % Seniors: 12%, Median Income: $138,557",San Francisco,Santa Clara County
95124,0.887336093857833,178058,51803,0.1207265988456267,0.25398142964693166,0.043708532184844606,0.5537517132212421,0.016253884910140338,0.16748064783892824,0.3705576897090902,2022,2.95,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"Avg Household Size: 3.0, Median Income: $178,058, % Hispanic: 17%",San Francisco,Santa Clara County
95125,0.8435081685296647,140092,53333,0.18001987512421952,0.20835130219563872,0.05883575490770306,0.589147432171451,0.025706410665066657,0.2749517184482403,0.3762023512646954,2022,2.5,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Bachelor Plus: 38%, % White: 59%, Avg Household Size: 2.5",San Francisco,Santa Clara County
95126,0.8168740279937792,121520,36996,0.10503838252784085,0.17153205751973186,0.0990536619756501,0.4277219158827981,0.057979240999026925,0.34887555411395826,0.38220348145745486,2022,2.37,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 35%, Avg Household Size: 2.4, Poverty Rate: 10%",San Francisco,Santa Clara County
95127,0.7956472225737062,118770,62269,0.14601165909200406,0.22081613644028328,0.08190010840196094,0.24060126226533268,0.013618333360098926,0.5535338611508134,0.16987586118293213,2022,3.88,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 55%, % Bachelor Plus: 17%, Avg Household Size: 3.9",San Francisco,Santa Clara County
95128,0.8146804961195329,117284,33653,0.14242415237868838,0.17713131073009836,0.08696978013600463,0.49965827712239624,0.036074049861825094,0.31278043562238134,0.3600273378302083,2022,2.35,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Hispanic: 31%, Avg Household Size: 2.4, % White: 50%",San Francisco,Santa Clara County
95129,0.8909582030139324,178818,39797,0.14516169560519637,0.22182576576123827,0.039949335022165924,0.22318265195869036,0.026559790939015504,0.06601000075382567,0.4919215016207252,2022,2.81,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Bachelor Plus: 49%, % Hispanic: 7%, % White: 22%",San Francisco,Santa Clara County
95130,0.8550534817725387,169199,13376,0.13494318181818182,0.24536483253588517,0.03573564593301436,0.41088516746411485,0.027811004784688995,0.16828648325358853,0.4215011961722488,2022,2.91,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Hispanic: 17%, % Bachelor Plus: 42%, % Under 18: 25%",San Francisco,Santa Clara County
95131,0.8736928439614517,164227,31335,0.12548268709111218,0.1926599648954843,0.07088979800562516,0.11562150949417584,0.013467368756981011,0.14680070209031434,0.39377692675921494,2022,3.19,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"Avg Household Size: 3.2, % White: 12%, % Bachelor Plus: 39%",San Francisco,Santa Clara County
95132,0.8492195283958818,164447,40981,0.16463727093043118,0.17351943583611917,0.08452739608592354,0.17125009150581977,0.015568190136892706,0.15741441155657498,0.34562358165979357,2022,3.38,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"Avg Household Size: 3.4, % White: 17%, % Hispanic: 16%",San Francisco,Santa Clara County
95133,0.8339597612204289,126080,28749,0.1686667362343038,0.19492851925284357,0.11617939157403213,0.12664788340464017,0.02413997008591603,0.245712894361543,0.313854394935476,2022,3.14,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"Avg Household Size: 3.1, % White: 13%, Poverty Rate: 12%",San Francisco,Santa Clara County
95134,0.9105815478793179,182920,30916,0.03748867900116445,0.1418035968430586,0.06063750445864003,0.2221826885754949,0.015073101306766723,0.1363695174019925,0.5904386078406003,2022,2.25,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Bachelor Plus: 59%, % White: 22%, Avg Household Size: 2.2",San Francisco,Santa Clara County
95135,0.8728959575878065,199042,21402,0.29922437155406034,0.2070367255396692,0.027144866385372713,0.29586019998131013,0.019857957200261657,0.09704700495280814,0.44350995234090274,2022,2.81,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,1,"% Hispanic: 10%, % White: 30%, Median Income: $199,042",San Francisco,Santa Clara County
95136,0.8777548854342261,137006,47294,0.14509240072736498,0.21537615765213347,0.07174069831572695,0.40009303505730115,0.05687825094092274,0.2506449021017465,0.30263881253435954,2022,2.92,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"Median Income: $137,006, % Bachelor Plus: 30%, % White: 40%",San Francisco,Santa Clara County
95138,0.892786826561661,189359,19420,0.09593202883625129,0.24814624098867147,0.05532945237236618,0.23063851699279095,0.04515962924819773,0.24721936148300722,0.32662203913491245,2022,3.46,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"Avg Household Size: 3.5, % White: 23%, Median Income: $189,359",San Francisco,Santa Clara County
95139,0.8894637817497648,187656,7232,0.1433904867256637,0.2750276548672566,0.04729636288203568,0.42049225663716816,0.026133849557522123,0.37347898230088494,0.2877488938053097,2022,3.4,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Hispanic: 37%, Avg Household Size: 3.4, Median Income: $187,656",San Francisco,Santa Clara County
95148,0.8912112817929992,158565,45688,0.1727805988443355,0.20456137278935388,0.06567269363754487,0.18913062510943793,0.02722815618980914,0.23279635790579584,0.26556207319208547,2022,3.8,SAN JOSE,CA,"san jose, california",Total,Census Place,668000,San Jose,"San Jose city, CA",367276,R,Any Technology,1.0,1.0,1.0,1.0,0.9874,0.8301,0,"% Bachelor Plus: 27%, Avg Household Size: 3.8, % White: 19%",San Francisco,Santa Clara County
95401,0.809092237976904,88439,36905,0.16599376778214334,0.18983877523370818,0.14620105360343236,0.5611434764937,0.00894187779433681,0.39235875897574857,0.194255520932123,2022,2.66,SANTA ROSA,CA,"santa rosa, california",Total,Census Place,670098,Santa Rosa,"Santa Rosa city, CA",82640,R,Any Technology,1.0,1.0,1.0,1.0,0.9948,0.305,0,"% Bachelor Plus: 19%, % Hispanic: 39%, Median Income: $88,439",San Francisco,Sonoma County
95403,0.80775,93826,44677,0.1644022651476151,0.22311256351142647,0.09290298748672485,0.5823130469816684,0.02459878684781879,0.3689370369541375,0.16831926942274547,2022,2.69,SANTA ROSA,CA,"santa rosa, california",Total,Census Place,670098,Santa Rosa,"Santa Rosa city, CA",82640,R,Any Technology,1.0,1.0,1.0,1.0,0.9948,0.305,0,"% Hispanic: 37%, % Bachelor Plus: 17%, Median Income: $93,826",San Francisco,Sonoma County
95404,0.809963687328789,96483,37437,0.19670379571012633,0.19381894916793546,0.08398158865171866,0.6897187274621364,0.01736250233725993,0.21743195234660898,0.30208082912626544,2022,2.34,SANTA ROSA,CA,"santa rosa, california",Total,Census Place,670098,Santa Rosa,"Santa Rosa city, CA",82640,R,Any Technology,1.0,1.0,1.0,1.0,0.9948,0.305,1,"Median Income: $96,483, Avg Household Size: 2.3, % White: 69%",San Francisco,Sonoma County
95405,0.8777647184528261,111358,23748,0.22321879737241032,0.18094155297288192,0.07747236202520755,0.7904244567963618,0.007663803267643591,0.15323395654370894,0.3138790635000842,2022,2.47,SANTA ROSA,CA,"santa rosa, california",Total,Census Place,670098,Santa Rosa,"Santa Rosa city, CA",82640,R,Any Technology,1.0,1.0,1.0,1.0,0.9948,0.305,1,"% White: 79%, % Hispanic: 15%, % Seniors: 22%",San Francisco,Sonoma County
